,Geography,stateAbbr,stateFullName
12434,"Frohna city, Missouri",MO, Missouri
12435,"Frontenac city, Missouri",MO, Missouri
12436,"Fulton city, Missouri",MO, Missouri
12437,"Gainesville city, Missouri",MO, Missouri
12438,"Galena city, Missouri",MO, Missouri
12439,"Gallatin city, Missouri",MO, Missouri
12440,"Galt city, Missouri",MO, Missouri
12441,"Garden City city, Missouri",MO, Missouri
12442,"Gasconade city, Missouri",MO, Missouri
12443,"Gentry village, Missouri",MO, Missouri
12444,"Gerald city, Missouri",MO, Missouri
12445,"Gerster town, Missouri",MO, Missouri
12446,"Gibbs village, Missouri",MO, Missouri
12447,"Gideon city, Missouri",MO, Missouri
12448,"Gilliam city, Missouri",MO, Missouri
12449,"Gilman City city, Missouri",MO, Missouri
12450,"Ginger Blue village, Missouri",MO, Missouri
12451,"Gladstone city, Missouri",MO, Missouri
12452,"Glasgow city, Missouri",MO, Missouri
12454,"Glenaire city, Missouri",MO, Missouri
12455,"Glen Allen town, Missouri",MO, Missouri
12456,"Glendale city, Missouri",MO, Missouri
12457,"Glen Echo Park village, Missouri",MO, Missouri
12458,"Glenwood village, Missouri",MO, Missouri
12460,"Golden City city, Missouri",MO, Missouri
12461,"Goodman town, Missouri",MO, Missouri
12462,"Goodnight village, Missouri",MO, Missouri
12463,"Gordonville village, Missouri",MO, Missouri
12464,"Goss town, Missouri",MO, Missouri
12465,"Gower city, Missouri",MO, Missouri
12466,"Graham town, Missouri",MO, Missouri
12467,"Grain Valley city, Missouri",MO, Missouri
12468,"Granby city, Missouri",MO, Missouri
12469,"Grand Falls Plaza town, Missouri",MO, Missouri
12470,"Grandin city, Missouri",MO, Missouri
12471,"Grand Pass village, Missouri",MO, Missouri
12472,"Grandview city, Missouri",MO, Missouri
12473,"Granger village, Missouri",MO, Missouri
12474,"Grant City town, Missouri",MO, Missouri
12475,"Grantwood Village town, Missouri",MO, Missouri
12476,"Gravois Mills town, Missouri",MO, Missouri
12480,"Greencastle city, Missouri",MO, Missouri
12481,"Green City city, Missouri",MO, Missouri
12482,"Greendale city, Missouri",MO, Missouri
12483,"Greenfield city, Missouri",MO, Missouri
12484,"Green Park city, Missouri",MO, Missouri
12485,"Green Ridge city, Missouri",MO, Missouri
12486,"Greentop city, Missouri",MO, Missouri
12487,"Greenville city, Missouri",MO, Missouri
12488,"Greenwood city, Missouri",MO, Missouri
12489,"Guilford town, Missouri",MO, Missouri
12490,"Gunn City village, Missouri",MO, Missouri
12491,"Hale city, Missouri",MO, Missouri
12492,"Halfway village, Missouri",MO, Missouri
12493,"Hallsville city, Missouri",MO, Missouri
12494,"Hamilton city, Missouri",MO, Missouri
12495,"Hanley Hills village, Missouri",MO, Missouri
12496,"Hannibal city, Missouri",MO, Missouri
12497,"Hardin city, Missouri",MO, Missouri
12498,"Harris town, Missouri",MO, Missouri
12499,"Harrisburg town, Missouri",MO, Missouri
12500,"Harrisonville city, Missouri",MO, Missouri
12501,"Hartsburg town, Missouri",MO, Missouri
12502,"Hartville city, Missouri",MO, Missouri
12505,"Harwood village, Missouri",MO, Missouri
12506,"Hawk Point city, Missouri",MO, Missouri
12507,"Hayti city, Missouri",MO, Missouri
12508,"Hayti Heights city, Missouri",MO, Missouri
12510,"Haywood City village, Missouri",MO, Missouri
12511,"Hazelwood city, Missouri",MO, Missouri
12512,"Henrietta city, Missouri",MO, Missouri
12513,"Herculaneum city, Missouri",MO, Missouri
12514,"Hermann city, Missouri",MO, Missouri
12515,"Hermitage city, Missouri",MO, Missouri
12516,"Higbee city, Missouri",MO, Missouri
12517,"Higginsville city, Missouri",MO, Missouri
12518,"High Hill city, Missouri",MO, Missouri
12519,"Highlandville city, Missouri",MO, Missouri
12521,"Hillsboro city, Missouri",MO, Missouri
12522,"Hillsdale village, Missouri",MO, Missouri
12523,"Hoberg village, Missouri",MO, Missouri
12524,"Holcomb city, Missouri",MO, Missouri
12525,"Holden city, Missouri",MO, Missouri
12526,"Holland town, Missouri",MO, Missouri
12527,"Holliday village, Missouri",MO, Missouri
12528,"Hollister city, Missouri",MO, Missouri
12529,"Holt city, Missouri",MO, Missouri
12530,"Holts Summit city, Missouri",MO, Missouri
12531,"Homestead village, Missouri",MO, Missouri
12532,"Hopkins city, Missouri",MO, Missouri
12534,"Hornersville city, Missouri",MO, Missouri
12535,"Houston city, Missouri",MO, Missouri
12536,"Houstonia city, Missouri",MO, Missouri
12537,"Houston Lake city, Missouri",MO, Missouri
12538,"Howardville city, Missouri",MO, Missouri
12539,"Hughesville village, Missouri",MO, Missouri
12540,"Humansville city, Missouri",MO, Missouri
12541,"Hume town, Missouri",MO, Missouri
12542,"Humphreys village, Missouri",MO, Missouri
12543,"Hunnewell city, Missouri",MO, Missouri
12545,"Huntleigh city, Missouri",MO, Missouri
12546,"Huntsdale town, Missouri",MO, Missouri
12547,"Huntsville city, Missouri",MO, Missouri
12548,"Hurdland city, Missouri",MO, Missouri
12549,"Hurley city, Missouri",MO, Missouri
12550,"Iatan village, Missouri",MO, Missouri
12551,"Iberia city, Missouri",MO, Missouri
12553,"Independence city, Missouri",MO, Missouri
12554,"Indian Point village, Missouri",MO, Missouri
12555,"Innsbrook village, Missouri",MO, Missouri
12556,"Ionia town, Missouri",MO, Missouri
12557,"Irena village, Missouri",MO, Missouri
12558,"Irondale city, Missouri",MO, Missouri
12559,"Iron Mountain Lake city, Missouri",MO, Missouri
12560,"Ironton city, Missouri",MO, Missouri
12562,"Jackson city, Missouri",MO, Missouri
12563,"Jacksonville village, Missouri",MO, Missouri
12564,"Jameson town, Missouri",MO, Missouri
12565,"Jamesport city, Missouri",MO, Missouri
12566,"Jane town, Missouri",MO, Missouri
12567,"Jasper city, Missouri",MO, Missouri
12568,"Jefferson City city, Missouri",MO, Missouri
12569,"Jennings city, Missouri",MO, Missouri
12570,"Jerico Springs village, Missouri",MO, Missouri
12571,"Jonesburg city, Missouri",MO, Missouri
12572,"Joplin city, Missouri",MO, Missouri
12573,"Josephville village, Missouri",MO, Missouri
12574,"Junction City village, Missouri",MO, Missouri
12575,"Kahoka city, Missouri",MO, Missouri
12576,"Kansas City city, Missouri",MO, Missouri
12577,"Kearney city, Missouri",MO, Missouri
12578,"Kelso village, Missouri",MO, Missouri
12579,"Kennett city, Missouri",MO, Missouri
12580,"Keytesville city, Missouri",MO, Missouri
12581,"Kidder city, Missouri",MO, Missouri
12582,"Kimberling City city, Missouri",MO, Missouri
12583,"Kimmswick city, Missouri",MO, Missouri
12584,"King City city, Missouri",MO, Missouri
12585,"Kingdom City village, Missouri",MO, Missouri
12586,"Kingston city, Missouri",MO, Missouri
12587,"Kingsville city, Missouri",MO, Missouri
12588,"Kinloch city, Missouri",MO, Missouri
12589,"Kirbyville village, Missouri",MO, Missouri
12590,"Kirksville city, Missouri",MO, Missouri
12591,"Kirkwood city, Missouri",MO, Missouri
12593,"Knob Noster city, Missouri",MO, Missouri
12594,"Knox City city, Missouri",MO, Missouri
12595,"Koshkonong town, Missouri",MO, Missouri
12597,"La Belle city, Missouri",MO, Missouri
12598,"Laclede city, Missouri",MO, Missouri
12599,"Laddonia city, Missouri",MO, Missouri
12600,"La Due village, Missouri",MO, Missouri
12601,"Ladue city, Missouri",MO, Missouri
12602,"La Grange city, Missouri",MO, Missouri
12603,"Lake Annette city, Missouri",MO, Missouri
12604,"Lake Lafayette city, Missouri",MO, Missouri
12605,"Lake Lotawana city, Missouri",MO, Missouri
12606,"Lake Mykee Town village, Missouri",MO, Missouri
12607,"Lake Ozark city, Missouri",MO, Missouri
12608,"Lakeshire city, Missouri",MO, Missouri
12609,"Lakeside city, Missouri",MO, Missouri
12610,"Lake Tapawingo city, Missouri",MO, Missouri
12611,"Lake Tekakwitha village, Missouri",MO, Missouri
12613,"Lake Waukomis city, Missouri",MO, Missouri
12614,"Lake Winnebago city, Missouri",MO, Missouri
12615,"Lamar city, Missouri",MO, Missouri
12616,"Lamar Heights city, Missouri",MO, Missouri
12617,"Lambert village, Missouri",MO, Missouri
12618,"La Monte city, Missouri",MO, Missouri
12619,"Lanagan town, Missouri",MO, Missouri
12620,"Lancaster city, Missouri",MO, Missouri
12621,"La Plata city, Missouri",MO, Missouri
12622,"Laredo city, Missouri",MO, Missouri
12623,"La Russell city, Missouri",MO, Missouri
12624,"Lathrop city, Missouri",MO, Missouri
12626,"Laurie city, Missouri",MO, Missouri
12627,"Lawson city, Missouri",MO, Missouri
12628,"Leadington city, Missouri",MO, Missouri
12629,"Leadwood city, Missouri",MO, Missouri
12630,"Leasburg village, Missouri",MO, Missouri
12631,"Leawood village, Missouri",MO, Missouri
12632,"Lebanon city, Missouri",MO, Missouri
12633,"Lee's Summit city, Missouri",MO, Missouri
12634,"Leeton city, Missouri",MO, Missouri
12637,"Leonard village, Missouri",MO, Missouri
12638,"Leslie village, Missouri",MO, Missouri
12639,"Levasy city, Missouri",MO, Missouri
12640,"Lewis and Clark Village town, Missouri",MO, Missouri
12641,"Lexington city, Missouri",MO, Missouri
12642,"Liberal city, Missouri",MO, Missouri
12643,"Liberty city, Missouri",MO, Missouri
12644,"Licking city, Missouri",MO, Missouri
12645,"Lilbourn city, Missouri",MO, Missouri
12646,"Lincoln city, Missouri",MO, Missouri
12647,"Linn city, Missouri",MO, Missouri
12648,"Linn Creek city, Missouri",MO, Missouri
12649,"Linneus city, Missouri",MO, Missouri
12650,"Lithium village, Missouri",MO, Missouri
12651,"Livonia village, Missouri",MO, Missouri
12652,"Loch Lloyd village, Missouri",MO, Missouri
12653,"Lock Springs village, Missouri",MO, Missouri
12654,"Lockwood city, Missouri",MO, Missouri
12655,"Lohman city, Missouri",MO, Missouri
12656,"Loma Linda town, Missouri",MO, Missouri
12657,"Lone Jack city, Missouri",MO, Missouri
12658,"Louisburg village, Missouri",MO, Missouri
12659,"Louisiana city, Missouri",MO, Missouri
12660,"Lowry City city, Missouri",MO, Missouri
12661,"Lucerne village, Missouri",MO, Missouri
12662,"Ludlow town, Missouri",MO, Missouri
12663,"Lupus town, Missouri",MO, Missouri
12664,"Luray village, Missouri",MO, Missouri
12665,"McBaine town, Missouri",MO, Missouri
12666,"McCord Bend village, Missouri",MO, Missouri
12667,"McFall city, Missouri",MO, Missouri
12668,"Mackenzie village, Missouri",MO, Missouri
12669,"McKittrick town, Missouri",MO, Missouri
12671,"Macon city, Missouri",MO, Missouri
12672,"Madison city, Missouri",MO, Missouri
12673,"Maitland city, Missouri",MO, Missouri
12674,"Malden city, Missouri",MO, Missouri
12675,"Malta Bend town, Missouri",MO, Missouri
12676,"Manchester city, Missouri",MO, Missouri
12677,"Mansfield city, Missouri",MO, Missouri
12678,"Maplewood city, Missouri",MO, Missouri
12679,"Marble Hill city, Missouri",MO, Missouri
12680,"Marceline city, Missouri",MO, Missouri
12681,"Marionville city, Missouri",MO, Missouri
12682,"Marlborough village, Missouri",MO, Missouri
12683,"Marquand city, Missouri",MO, Missouri
12684,"Marshall city, Missouri",MO, Missouri
12685,"Marshfield city, Missouri",MO, Missouri
12686,"Marston city, Missouri",MO, Missouri
12687,"Marthasville city, Missouri",MO, Missouri
12688,"Martinsburg town, Missouri",MO, Missouri
12689,"Maryland Heights city, Missouri",MO, Missouri
12690,"Maryville city, Missouri",MO, Missouri
12691,"Matthews city, Missouri",MO, Missouri
12692,"Maysville city, Missouri",MO, Missouri
12693,"Mayview city, Missouri",MO, Missouri
12694,"Meadville city, Missouri",MO, Missouri
12696,"Memphis city, Missouri",MO, Missouri
12697,"Mendon city, Missouri",MO, Missouri
12698,"Mercer town, Missouri",MO, Missouri
12699,"Merriam Woods village, Missouri",MO, Missouri
12700,"Merwin village, Missouri",MO, Missouri
12701,"Meta city, Missouri",MO, Missouri
12702,"Metz town, Missouri",MO, Missouri
12703,"Mexico city, Missouri",MO, Missouri
12704,"Miami city, Missouri",MO, Missouri
12705,"Milan city, Missouri",MO, Missouri
12706,"Milford village, Missouri",MO, Missouri
12707,"Millard village, Missouri",MO, Missouri
12708,"Miller city, Missouri",MO, Missouri
12709,"Mill Spring village, Missouri",MO, Missouri
12710,"Milo village, Missouri",MO, Missouri
12711,"Mindenmines city, Missouri",MO, Missouri
12713,"Miner city, Missouri",MO, Missouri
12714,"Mineral Point town, Missouri",MO, Missouri
12715,"Miramiguoa Park village, Missouri",MO, Missouri
12716,"Missouri City city, Missouri",MO, Missouri
12717,"Moberly city, Missouri",MO, Missouri
12718,"Mokane city, Missouri",MO, Missouri
12719,"Moline Acres city, Missouri",MO, Missouri
12720,"Monett city, Missouri",MO, Missouri
12721,"Monroe City city, Missouri",MO, Missouri
12722,"Montgomery City city, Missouri",MO, Missouri
12723,"Monticello village, Missouri",MO, Missouri
12725,"Montrose city, Missouri",MO, Missouri
12726,"Mooresville village, Missouri",MO, Missouri
12727,"Morehouse city, Missouri",MO, Missouri
12728,"Morley city, Missouri",MO, Missouri
12729,"Morrison city, Missouri",MO, Missouri
12730,"Morrisville town, Missouri",MO, Missouri
12731,"Mosby city, Missouri",MO, Missouri
12732,"Moscow Mills city, Missouri",MO, Missouri
12733,"Mound City city, Missouri",MO, Missouri
12734,"Moundville town, Missouri",MO, Missouri
12735,"Mountain Grove city, Missouri",MO, Missouri
12736,"Mountain View city, Missouri",MO, Missouri
12737,"Mount Leonard town, Missouri",MO, Missouri
12738,"Mount Moriah town, Missouri",MO, Missouri
12739,"Mount Vernon city, Missouri",MO, Missouri
12741,"Napoleon city, Missouri",MO, Missouri
12742,"Naylor city, Missouri",MO, Missouri
12743,"Neck City city, Missouri",MO, Missouri
12744,"Neelyville city, Missouri",MO, Missouri
12745,"Nelson city, Missouri",MO, Missouri
12746,"Neosho city, Missouri",MO, Missouri
12747,"Nevada city, Missouri",MO, Missouri
12748,"Newark village, Missouri",MO, Missouri
12749,"New Bloomfield city, Missouri",MO, Missouri
12750,"Newburg city, Missouri",MO, Missouri
12751,"New Cambria city, Missouri",MO, Missouri
12752,"New Florence city, Missouri",MO, Missouri
12753,"New Franklin city, Missouri",MO, Missouri
12754,"New Hampton city, Missouri",MO, Missouri
12755,"New Haven city, Missouri",MO, Missouri
12756,"New London city, Missouri",MO, Missouri
12757,"New Madrid city, Missouri",MO, Missouri
12758,"New Melle city, Missouri",MO, Missouri
12759,"Newtonia town, Missouri",MO, Missouri
12760,"Niangua city, Missouri",MO, Missouri
12761,"Nixa city, Missouri",MO, Missouri
12762,"Noel city, Missouri",MO, Missouri
12763,"Norborne city, Missouri",MO, Missouri
12764,"Normandy city, Missouri",MO, Missouri
12765,"North Kansas City city, Missouri",MO, Missouri
12766,"North Lilbourn village, Missouri",MO, Missouri
12767,"Northmoor city, Missouri",MO, Missouri
12768,"Northwoods city, Missouri",MO, Missouri
12769,"Norwood city, Missouri",MO, Missouri
12770,"Norwood Court town, Missouri",MO, Missouri
12771,"Novelty village, Missouri",MO, Missouri
12772,"Novinger city, Missouri",MO, Missouri
12773,"Oak Grove city, Missouri",MO, Missouri
12774,"Oak Grove Village village, Missouri",MO, Missouri
12775,"Oakland city, Missouri",MO, Missouri
12776,"Oak Ridge town, Missouri",MO, Missouri
12777,"Oaks village, Missouri",MO, Missouri
12778,"Oakview village, Missouri",MO, Missouri
12780,"Oakwood village, Missouri",MO, Missouri
12781,"Oakwood Park village, Missouri",MO, Missouri
12782,"Odessa city, Missouri",MO, Missouri
12783,"O'Fallon city, Missouri",MO, Missouri
12784,"Old Appleton town, Missouri",MO, Missouri
12785,"Old Monroe city, Missouri",MO, Missouri
12786,"Olean town, Missouri",MO, Missouri
12787,"Olivette city, Missouri",MO, Missouri
12788,"Olympian Village city, Missouri",MO, Missouri
12789,"Oran city, Missouri",MO, Missouri
12790,"Oregon city, Missouri",MO, Missouri
12791,"Oronogo city, Missouri",MO, Missouri
12792,"Orrick city, Missouri",MO, Missouri
12793,"Osage Beach city, Missouri",MO, Missouri
12794,"Osborn city, Missouri",MO, Missouri
12795,"Osceola city, Missouri",MO, Missouri
12796,"Osgood village, Missouri",MO, Missouri
12797,"Otterville city, Missouri",MO, Missouri
12798,"Overland city, Missouri",MO, Missouri
12799,"Owensville city, Missouri",MO, Missouri
12801,"Ozark city, Missouri",MO, Missouri
12803,"Pacific city, Missouri",MO, Missouri
12804,"Pagedale city, Missouri",MO, Missouri
12805,"Palmyra city, Missouri",MO, Missouri
12806,"Paris city, Missouri",MO, Missouri
12807,"Parkdale village, Missouri",MO, Missouri
12808,"Park Hills city, Missouri",MO, Missouri
12809,"Parkville city, Missouri",MO, Missouri
12810,"Parkway village, Missouri",MO, Missouri
12811,"Parma city, Missouri",MO, Missouri
12812,"Parnell city, Missouri",MO, Missouri
12813,"Pasadena Hills city, Missouri",MO, Missouri
12814,"Pasadena Park village, Missouri",MO, Missouri
12815,"Pascola village, Missouri",MO, Missouri
12816,"Passaic town, Missouri",MO, Missouri
12817,"Pattonsburg city, Missouri",MO, Missouri
12818,"Paynesville village, Missouri",MO, Missouri
12819,"Peaceful Village village, Missouri",MO, Missouri
12820,"Peculiar city, Missouri",MO, Missouri
12821,"Pendleton village, Missouri",MO, Missouri
12822,"Penermon village, Missouri",MO, Missouri
12823,"Perry city, Missouri",MO, Missouri
12824,"Perryville city, Missouri",MO, Missouri
12825,"Pevely city, Missouri",MO, Missouri
12827,"Phillipsburg village, Missouri",MO, Missouri
12828,"Pickering town, Missouri",MO, Missouri
12829,"Piedmont city, Missouri",MO, Missouri
12830,"Pierce City city, Missouri",MO, Missouri
12831,"Pierpont village, Missouri",MO, Missouri
12832,"Pilot Grove city, Missouri",MO, Missouri
12833,"Pilot Knob city, Missouri",MO, Missouri
12834,"Pine Lawn city, Missouri",MO, Missouri
12835,"Pineville city, Missouri",MO, Missouri
12836,"Pinhook village, Missouri",MO, Missouri
